construct,target_symbol,target_ensg,target_col,n_perturbed_pool,n_nt_pool,y_primary,y_mean,y_std,y_p5,y_p95,y_iqr,n_valid_draws,y_pooled,y_gemgroup,n_eligible_gemgroups,stored_ad,stored_ad_log1p
2551_EIF3G_P1P2_ENSG00000130811,EIF3G,ENSG00000130811,7299,67,10691,4.05537424579373,4.050518703935971,0.16849283644888233,3.8163473068124176,4.254917729548285,0.19352533193217036,25,5.058839665045681,,0,576.0,6.3578422665081
2552_EIF3H_P1P2_ENSG00000147677,EIF3H,ENSG00000147677,3735,369,10691,4.342875405309936,4.354467763919949,0.12447953735858418,4.171619012587661,4.547483579620856,0.2132584459077531,25,6.99063497398209,3.490823895684869,16,2006.0,7.604396348796338
2553_EIF3I_P1P2_ENSG00000084623,EIF3I,ENSG00000084623,192,61,10691,3.871355906097987,3.8869526786462116,0.19232081881737825,3.5941920465559716,4.126780162583873,0.2955188361785166,25,4.945227971332017,,0,256.0,5.54907608489522
2554_EIF3J_P1P2_ENSG00000104131,EIF3J,ENSG00000104131,5912,82,10691,4.162119379600939,4.136258877537629,0.10826849386095955,3.921164823983449,4.271254148240522,0.10293890535746186,25,5.296343453549762,,0,68.0,4.23410650459726
2556_EIF3L_P1P2_ENSG00000100129,EIF3L,ENSG00000100129,8206,57,10691,4.202854123306403,4.176630123780643,0.10617103009185949,3.981326937346056,4.3111744040344275,0.14778971457532641,25,4.996896339972149,,0,39.0,3.6888794541139363
2557_EIF3M_P1P2_ENSG00000149100,EIF3M,ENSG00000149100,4550,246,10691,4.274008017276487,4.273081208819269,0.11348342447654941,4.087576691266406,4.482475123217709,0.1409617717551086,25,6.495837198081267,,0,2020.0,7.611347717403621
2558_EIF4A1_P1P2_ENSG00000161960,EIF4A1,ENSG00000161960,6597,46,10691,4.2725121656018885,4.255088871447989,0.11384335404797699,4.080681140006491,4.392713210874518,0.12641364022305712,25,5.066097641805177,,0,32.0,3.4965075614664802
2562_EIF4B_P1P2_ENSG00000063046,EIF4B,ENSG00000063046,5082,41,10691,4.361098180333099,4.36101059836098,0.08463136169978608,4.225052972784867,4.476111374047271,0.11691314563474542,25,4.93383327631372,,0,2.0,1.0986122886681096
2567_EIF4E_P1P2_ENSG00000151247,EIF4E,ENSG00000151247,2125,357,10691,3.895593237005589,3.9052604173293237,0.13074283644635482,3.698509695486704,4.096080644184901,0.19619469520770227,25,6.500282161484493,3.0120777369510887,12,2682.0,7.894690850425624
2568_EIF4G1_P1P2_ENSG00000114867,EIF4G1,ENSG00000114867,1913,372,10691,3.934456617226655,3.9176358259009527,0.22569460507120342,3.5157531258234447,4.18231270781207,0.25803521294855924,25,6.496195318960772,2.8879757765938825,14,2031.0,7.616775808698373
2569_EIF4G2_P1_ENSG00000110321,EIF4G2,ENSG00000110321,4508,196,10691,3.9962948478301343,4.019173486684479,0.15153855509887035,3.7576615451679767,4.209075070713406,0.24441737370841654,25,6.126000412394866,,1,1396.0,7.242082359256962
2570_EIF4G2_P2_ENSG00000110321,EIF4G2,ENSG00000110321,4508,146,10691,2.5554252104672686,2.498009228985805,0.4566873900834252,1.6579816339830262,3.084066528637198,0.42232196052331705,25,4.246770870532015,,0,1.0,0.6931471805599453
2576_EIF5A_P1P2_ENSG00000132507,EIF5A,ENSG00000132507,6593,140,10691,3.939616336172253,3.9348775697659484,0.2028624835853413,3.653396614808858,4.176121463478182,0.3673262022245507,25,5.702737073667462,,0,566.0,6.340359303727752
2578_EIF5_P1_ENSG00000100664,EIF5,ENSG00000100664,5822,113,10691,3.99143932815936,3.9626162593636423,0.1723890932406833,3.67363598445894,4.169500696792411,0.2728403735108289,25,5.529423059568867,,0,263.0,5.575949103146316
2579_EIF5_P2_ENSG00000100664,EIF5,ENSG00000100664,5822,62,10691,0.7999211918762091,0.8731969499104657,0.6321095882335888,0.006575553137694369,1.7953879518819664,0.9058711163808512,25,1.4886574732154085,,0,0.0,0.0
2580_EIF6_P1P2_ENSG00000242372,EIF6,ENSG00000242372,7852,129,10691,3.9782353202706813,3.915663019206454,0.15355463391776047,3.665412704136344,4.083725027287052,0.29030781076382084,25,5.5306166795977125,,0,761.0,6.635946555686647
2582_ELAC2_P1P2_ENSG00000006744,ELAC2,ENSG00000006744,6618,85,10691,2.8442923122095567,2.8186990864180688,0.14069910330838306,2.6670844397622124,2.9891748522989894,0.21453796808265269,25,3.964447713485453,,0,10.0,2.3978952727983707
2593_ELL_P1P2_ENSG00000105656,ELL,ENSG00000105656,7423,83,10691,1.4061041453617587,1.417922009041193,0.317647346217092,0.8155503277030268,1.8138685479613283,0.4519192857965726,25,2.5305638016055974,,0,29.0,3.4011973816621555
2600_ELOVL1_P1P2_ENSG00000066322,ELOVL1,ENSG00000066322,275,176,10691,2.8705197027722966,2.803522638202251,0.19095143630821182,2.4844773099653126,2.9860399309116605,0.19097440567782842,25,4.695866809401549,,0,4.0,1.6094379124341003
2604_ELP2_P1P2_ENSG00000134759,ELP2,ENSG00000134759,7112,189,10691,2.6569470719110218,2.6175944749722415,0.33406158137544695,2.135609025088238,3.0215685427018237,0.4041840230407123,25,4.628388323167718,,1,16.0,2.833213344056216
2605_ELP3_P1P2_ENSG00000134014,ELP3,ENSG00000134014,3573,119,10691,2.0825383055785514,1.9556379797397623,0.31987351568082834,1.3154037880512965,2.2096504191252717,0.2269002888638103,25,3.453392601386035,,0,94.0,4.553876891600541
2607_ELP5_P1P2_ENSG00000170291,ELP5,ENSG00000170291,6592,177,10691,2.322378136259713,2.2968156435712768,0.27433094078613235,1.8493238338193105,2.689766482910177,0.3275183031376243,25,4.246855290739684,,0,134.0,4.90527477843843
2608_ELP6_P1P2_ENSG00000163832,ELP6,ENSG00000163832,1605,83,10691,3.2604911751959498,3.229996005125599,0.18384085080853843,2.911017301879613,3.450114489199345,0.2126912732045203,25,4.387399463954777,,0,3.0,1.3862943611198906
2610_EMC1_P1P2_ENSG00000127463,EMC1,ENSG00000127463,99,83,10691,2.4343928802918633,2.4165503227545946,0.18120958566587855,2.130238684968674,2.6543373900065106,0.29685373150682093,25,3.599657962151871,,0,3.0,1.3862943611198906
2612_EMC3_P1_ENSG00000125037,EMC3,ENSG00000125037,1497,175,10691,2.843182143734807,2.778944684183007,0.3413842051898839,2.1392008589964524,3.1535544870362506,0.38740396557301304,25,4.743658858556234,,1,2.0,1.0986122886681096
2614_EMC4_P1P2_ENSG00000128463,EMC4,ENSG00000128463,5857,55,10691,3.3512784381031953,3.3547572353187856,0.0725723987892774,3.211944216175449,3.448637124730308,0.07320002065779185,25,4.095402578017382,,0,1.0,0.6931471805599453
2616_EMC7_P1P2_ENSG00000134153,EMC7,ENSG00000134153,5855,193,10691,3.1662143994468366,3.126109415679254,0.16414823117930588,2.868778638617225,3.3256186330607806,0.22937659836172086,25,5.1959278525152435,,1,10.0,2.3978952727983707
261_ALDOA_P1P2_ENSG00000149925,ALDOA,ENSG00000149925,6318,78,10691,2.0612729925060727,1.969264876753877,0.21830162572622208,1.669176251394332,2.2134538067987948,0.3757329360324264,25,3.1131818836699634,,0,1589.0,7.371489295214277
263_ALG11_P1P2_ENSG00000253710,ALG11,ENSG00000253710,5488,97,10691,1.5313814569667858,1.2498251176965034,0.7098231564998078,0.0,2.0918075979258512,0.8633015387965042,25,2.5837278344951544,,0,3.0,1.3862943611198906
2640_ENO1_P1P2_ENSG00000074800,ENO1,ENSG00000074800,51,70,10691,4.640264567985008,4.650371249081982,0.05912291166595499,4.572493947478799,4.748512142250956,0.07489004287608392,25,5.929810876223469,,0,28.0,3.367295829986474
2658_EP400_P1P2_ENSG00000183495,EP400,ENSG00000183495,5379,82,10691,2.714673153597741,2.7445365662608663,0.17374155921753517,2.535922085255125,3.029614864231722,0.24385971162850018,25,3.8800349625451243,,0,1805.0,7.498869733976931
265_ALG13_P1P2_ENSG00000101901,ALG13,ENSG00000101901,8458,170,10691,2.785475563205652,2.7460658875655004,0.11564409860107795,2.5095406458841385,2.8696653599016804,0.1288591594500561,25,4.5757312986286625,,0,71.0,4.276666119016055
266_ALG14_P1P2_ENSG00000172339,ALG14,ENSG00000172339,432,183,10691,1.512295251818328,1.4663450127381867,0.4781825179918747,0.33686023370900753,1.9143727644272495,0.3752434181070343,25,3.4469767707209096,,0,5.0,1.791759469228055
2678_EPRS_P1P2_ENSG00000136628,EPRS,ENSG00000136628,792,79,10691,4.355569814945304,4.366930738533363,0.11591757499676629,4.216695367992804,4.499697459932941,0.16096330326716402,25,5.586051574797212,,0,612.0,6.418364935936212
2689_ERAL1_P1P2_ENSG00000132591,ERAL1,ENSG00000132591,6674,116,10691,2.793025746540473,2.737520824689733,0.28718033923386843,2.1707521645512964,3.066145218497509,0.2117357158169293,25,4.282934893985463,,0,15.0,2.772588722239781
268_ALG1_P1P2_ENSG00000033011,ALG1,ENSG00000033011,6219,69,10691,1.595375051710361,1.5677755417744828,0.43746590903335514,0.6582815547485757,2.0976607582329363,0.4438941393730298,25,2.608926512399829,,0,0.0,0.0
2694_ERCC2_P1P2_ENSG00000104884,ERCC2,ENSG00000104884,7589,117,10691,2.259703136433987,2.205239957415121,0.1744963102736016,1.9044536844972855,2.3942095208247216,0.2953071879776199,25,3.7073629580607363,,0,475.0,6.16541785423142
2695_ERCC3_P1P2_ENSG00000163161,ERCC3,ENSG00000163161,1226,163,10691,2.1509709623477016,2.1336022066282436,0.206187972473325,1.863538664680421,2.4019831378369805,0.36130112208465803,25,3.9664819916737692,,1,219.0,5.393627546352361
269_ALG2_P1P2_ENSG00000119523,ALG2,ENSG00000119523,3950,247,10691,1.869352671920345,1.660539897403151,0.6516482043935222,0.17768831791389111,2.2912435297879714,0.7018641398876857,25,3.790528716100751,,1,83.0,4.430816798843313
2707_ERH_P1P2_ENSG00000100632,ERH,ENSG00000100632,5731,86,10691,3.066327614145032,3.0486766733171606,0.30353567337965615,2.535995518442232,3.4487838368705903,0.3481882735216715,25,4.343573173626434,,0,634.0,6.453624998892692
2730_ESF1_P2_ENSG00000089048,ESF1,ENSG00000089048,7791,56,10691,1.6064751560857164,1.6316858677120591,0.48421183267758827,0.8045121144590165,2.335416421889891,0.6390583220633348,25,2.320475766686499,,0,2.0,1.0986122886681096
2731_ESF1_P1_ENSG00000089048,ESF1,ENSG00000089048,7791,93,10691,3.028085564309057,2.989982028600143,0.19940991980765416,2.644686362622577,3.2877579015494365,0.23632624560107907,25,4.195815123680326,,0,934.0,6.840546529288687
2732_ESPL1_P1P2_ENSG00000135476,ESPL1,ENSG00000135476,5086,120,10691,0.0,0.1808506163081549,0.26035610989526314,0.0,0.5865550402942106,0.3470283199308425,25,1.2925069663823459,,0,1.0,0.6931471805599453
2750_ETF1_P1P2_ENSG00000120705,ETF1,ENSG00000120705,2508,52,10691,3.95824354227329,3.9897900902325745,0.10844498352400476,3.869396727943025,4.144287088375905,0.17189725111858634,25,4.671109702162258,,0,785.0,6.666956792429207
2774_EWSR1_P1P2_ENSG00000182944,EWSR1,ENSG00000182944,8156,48,10691,3.3761554111123724,3.3721902723772486,0.18209083603711668,3.1597431737555253,3.666316441155144,0.18157839343451698,25,3.9947711949261957,,0,5.0,1.791759469228055
2778_EXOC1_P1P2_ENSG00000090989,EXOC1,ENSG00000090989,2063,182,10691,2.34752608736311,2.3993372895916365,0.18114697067517002,2.1190221827665656,2.6449898352255525,0.27417899567427995,25,4.238468606540497,,0,5.0,1.791759469228055
2779_EXOC2_P1P2_ENSG00000112685,EXOC2,ENSG00000112685,2647,88,10691,2.330687241851889,2.3707774267431434,0.24393929872710202,1.971299939004645,2.6581972542316272,0.3721609905362393,25,3.5855527157565574,,0,2.0,1.0986122886681096
2780_EXOC3_P1P2_ENSG00000180104,EXOC3,ENSG00000180104,2259,247,10691,0.0,0.3436185216591733,0.5862114322561807,0.0,1.6129298766240128,0.6369655028482808,25,0.0,0.20546261931640308,3,4.0,1.6094379124341003
2781_EXOC4_P1P2_ENSG00000131558,EXOC4,ENSG00000131558,3441,108,10691,2.4542783741223984,2.4242059914434346,0.14067038943444538,2.1784609218122237,2.6106294118340165,0.1627286622094548,25,3.8656615197054816,,0,12.0,2.5649493574615367
2782_EXOC5_P1P2_ENSG00000070367,EXOC5,ENSG00000070367,5693,110,10691,2.4083578763699123,2.385703596280355,0.315732814645347,1.9140136726263741,2.8667857526760985,0.3402629023908115,25,3.8697570701835855,,0,37.0,3.6375861597263857
2784_EXOC7_P1P2_ENSG00000182473,EXOC7,ENSG00000182473,6970,32,10691,2.265835672753921,2.2744445741922035,0.07274360983283325,2.1851840343258493,2.4064002482315106,0.07900553824024081,25,2.4799843172425944,,0,153.0,5.0369526024136295
2787_EXOSC10_P1P2_ENSG00000171824,EXOSC10,ENSG00000171824,68,92,10691,2.537625635121744,2.4897208905631287,0.35842479259066773,1.9367805935856657,3.035539719956594,0.4070845387423101,25,3.89306982257144,,0,98.0,4.59511985013459
2788_EXOSC1_P1P2_ENSG00000171311,EXOSC1,ENSG00000171311,4337,77,10691,2.409995193484799,2.388946297847633,0.22618780937857455,2.0059299600871827,2.7522333394038245,0.23389857758471644,25,3.43464999383016,,0,6.0,1.9459101490553132
2789_EXOSC2_P1P2_ENSG00000130713,EXOSC2,ENSG00000130713,4067,226,10691,2.565057185850902,2.510489466522453,0.30483308780331136,2.02490271645432,2.9596874466632097,0.3961968051383411,25,4.755014339688731,,2,3044.0,8.021256180143997
2790_EXOSC3_P1P2_ENSG00000107371,EXOSC3,ENSG00000107371,3872,53,10691,2.898069189922042,2.906801566380299,0.18155166034981746,2.645906874024569,3.181715052486905,0.2056549652344919,25,3.5758730759215265,,0,729.0,6.593044534142437
2791_EXOSC4_P1P2_ENSG00000178896,EXOSC4,ENSG00000178896,3790,102,10691,3.0328057455068302,2.990236002092689,0.3057570692780398,2.661446781175892,3.4213307993132447,0.3691669811154461,25,4.356482416368448,,0,1668.0,7.419979923661835
2792_EXOSC5_P1P2_ENSG00000077348,EXOSC5,ENSG00000077348,7553,41,10691,3.034454587618171,3.0309598653577785,0.133215783367354,2.842394252434778,3.220419361503828,0.21712902888783603,25,3.4746259401274413,,0,533.0,6.280395838960195
2793_EXOSC6_P1P2_ENSG00000223496,EXOSC6,ENSG00000223496,6446,75,10691,2.7039875427391893,2.7268662702089626,0.3457297954612275,2.222375375479783,3.1766325952850227,0.5584060145799454,25,3.8258403870800057,,0,697.0,6.548219102762372
2794_EXOSC7_P1P2_ENSG00000075914,EXOSC7,ENSG00000075914,1592,113,10691,3.3631283372471925,3.374229458122698,0.2500430139884687,3.001801117810195,3.73603100026998,0.34902665884522577,25,4.885803049426995,,0,186.0,5.231108616854587
2795_EXOSC8_P1P2_ENSG00000120699,EXOSC8,ENSG00000120699,5437,126,10691,4.092052339611521,4.083007335940486,0.1361198580382468,3.8935563613841255,4.250843833871378,0.21512973764572596,25,5.670685875744774,,0,1623.0,7.392647520721623
2796_EXOSC9_P1P2_ENSG00000123737,EXOSC9,ENSG00000123737,2170,40,10691,2.7581885763660994,2.784049527856443,0.15705700914138304,2.614635900758527,3.0535059125816235,0.19024541918469584,25,3.2776306946924936,,0,653.0,6.483107351457199
2820_FAF2_P1P2_ENSG00000113194,FAF2,ENSG00000113194,2603,165,10691,3.1158716579374697,3.1326398581209873,0.1313390573779223,2.937105014331048,3.353954525788913,0.14353072647184995,25,5.013809743048581,,0,11.0,2.4849066497880004
2858_FAM136A_P1P2_ENSG00000035141,FAM136A,ENSG00000035141,1083,50,10691,3.8628882378103904,3.851629021697858,0.1307915165648804,3.640844000223213,4.044830116021808,0.15101250416107526,25,4.558600606733033,,0,2867.0,7.961370201719511
287_ALYREF_P1P2_ENSG00000183684,ALYREF,ENSG00000183684,7024,319,10691,2.4473565956724244,2.473321778638621,0.41890672097460147,1.8072363563426275,3.05370655975538,0.5859440445728499,25,4.842052396016749,1.590504773892232,7,186.0,5.231108616854587
2898_FAM207A_P1P2_ENSG00000160256,FAM207A,ENSG00000160256,8061,103,10691,3.4504727126115395,3.4486096148047807,0.20436593673533646,3.07564755302316,3.7068310938348206,0.2837140767257491,25,4.862205561535401,,0,9.0,2.302585092994046
2918_FAM32A_P1P2_ENSG00000105058,FAM32A,ENSG00000105058,7389,396,10691,2.639806875047479,2.5861293568947117,0.3747254676947936,2.011921132883903,3.2635024904720655,0.5408561912702652,25,5.304405539216122,1.9137312063389524,11,3516.0,8.165363632473982
2925_FAM50A_P1P2_ENSG00000071859,FAM50A,ENSG00000071859,8530,38,10691,2.8496230482573868,2.852940373844671,0.04640986538319955,2.790689130086048,2.9205933482922695,0.06300575428854138,25,3.231441527232342,,0,724.0,6.586171654854675
2972_FARS2_P1P2_ENSG00000145982,FARS2,ENSG00000145982,2666,40,10691,2.0946307291848614,2.1442768244658694,0.1755043824963506,1.8756181093561932,2.4041500836176266,0.2998745536332015,25,2.5498467110467375,,0,1.0,0.6931471805599453
2973_FARSA_P1P2_ENSG00000179115,FARSA,ENSG00000179115,7354,138,10691,3.6019012802781516,3.573862873285786,0.12206579267205524,3.401592286330912,3.747899681245089,0.17308659326160747,25,5.231947028685037,,0,2243.0,7.716015266642587
2974_FARSB_P1P2_ENSG00000116120,FARSB,ENSG00000116120,1420,97,10691,3.644682549566556,3.633529457422455,0.11776805528612629,3.5114193420918034,3.786350006190828,0.14800370116643924,25,4.924204064571868,,0,1473.0,7.295735072749282
2979_FASTKD5_P1P2_ENSG00000215251,FASTKD5,ENSG00000215251,7764,187,10691,1.9476987403989092,1.9463493297005507,0.34037481986509893,1.4465327492240256,2.318617262927118,0.5545449860590437,25,3.997861384357914,,0,108.0,4.6913478822291435
2983_FAU_P1P2_ENSG00000149806,FAU,ENSG00000149806,4692,48,10691,3.9489188242405717,3.9514508249235263,0.14994054646197744,3.7095421683917142,4.177533757172482,0.186946921718099,25,4.831960378313736,,0,539.0,6.29156913955832
2988_FBL_P1P2_ENSG00000105202,FBL,ENSG00000105202,7535,132,10691,4.39530885201135,4.390787410491818,0.07235536179757822,4.2772605695666615,4.4838012890646075,0.12531802651303625,25,6.074566309423947,,0,2589.0,7.859413154693583
2_AAAS_P1P2_ENSG00000094914,AAAS,ENSG00000094914,5088,212,10691,2.5323959457046854,2.4447927851178957,0.31184454615764484,1.8588330818327456,2.753860852728241,0.48536747377530665,25,4.506950799981571,,1,1.0,0.6931471805599453
301_ANAPC10_P1P2_ENSG00000164162,ANAPC10,ENSG00000164162,2204,29,10691,2.8911965099465977,2.8972853749924807,0.04482295569053538,2.8310329697860346,2.963920872959439,0.05736283231785899,25,2.9949455769479805,,0,0.0,0.0
3027_FBXO5_P1P2_ENSG00000112029,FBXO5,ENSG00000112029,3082,326,10691,1.9876003507756548,1.8579706903627327,0.6231769738350592,0.9155307894525989,2.7198582038362686,1.035514651830195,25,4.366704526013808,1.2544539758360023,6,64.0,4.174387269895637
302_ANAPC11_P1P2_ENSG00000141552,ANAPC11,ENSG00000141552,7025,77,10691,3.6885874767516724,3.69692404757575,0.1495090123189745,3.4741045076703787,3.9364399163605697,0.17287075138143848,25,4.829216456016036,,0,1.0,0.6931471805599453
303_ANAPC13_P1P2_ENSG00000129055,ANAPC13,ENSG00000129055,1811,112,10691,3.1549329874861285,3.1871805478398563,0.13199116233376076,2.970772772299254,3.3505261291466577,0.18379314303176697,25,4.5998851059994665,,0,1.0,0.6931471805599453
3042_FCF1_P1P2_ENSG00000119616,FCF1,ENSG00000119616,5755,231,10691,1.0393444546277153,0.9870408196970193,0.599332436408105,0.0,1.7061208969418922,1.0500217895248438,25,3.4570010012060672,0.48342953802202704,3,2581.0,7.856319571406588
304_ANAPC15_P1P2_ENSG00000110200,ANAPC15,ENSG00000110200,4774,424,10691,0.0,0.38995716716689216,0.582146357973881,0.0,1.462461402538135,0.7963870916740609,25,2.5988850723708756,0.44596057769391295,16,0.0,0.0
3053_FDXR_P1P2_ENSG00000161513,FDXR,ENSG00000161513,6943,140,10691,2.870983453352687,2.811751207591131,0.14243363761239003,2.512128785459851,2.9583176141236565,0.18021225426758392,25,4.482908339114411,,0,2.0,1.0986122886681096
3057_FEN1_P1P2_ENSG00000168496,FEN1,ENSG00000168496,4629,141,10691,3.4791565912771185,3.4813482809744074,0.13628964457247217,3.2735755054480946,3.732251739820918,0.15470924140421483,25,5.182763595459936,,0,3.0,1.3862943611198906
306_ANAPC1_P1P2_ENSG00000153107,ANAPC1,ENSG00000153107,1196,124,10691,2.333086117404199,2.265327509914501,0.3791688555093469,1.6468882288078017,2.828688815195761,0.2988342650864584,25,3.824392976141695,,0,6.0,1.9459101490553132
3072_FGFR1OP_P1P2_ENSG00000213066,FGFR1OP,ENSG00000213066,3108,119,10691,2.2900838104719416,2.2094343755278185,0.23009090173869373,1.8337555580535216,2.48811147483994,0.3305016585247462,25,3.695253346914898,,0,14.0,2.70805020110221
308_ANAPC4_P1P2_ENSG00000053900,ANAPC4,ENSG00000053900,2022,63,10691,2.0689430982685466,2.0200222440893736,0.3019645344178514,1.5183175695099502,2.397075636330758,0.4301100650264864,25,2.919198209967607,,0,100.0,4.61512051684126
309_ANAPC5_P1P2_ENSG00000089053,ANAPC5,ENSG00000089053,5332,40,10691,3.9238457546311736,3.9322483013718124,0.1320212943072148,3.6969860356771966,4.144137240990687,0.16307834026618462,25,4.389651852057656,,0,1.0,0.6931471805599453
3124_FNBP4_P1P2_ENSG00000109920,FNBP4,ENSG00000109920,4595,160,10691,3.61697720146592,3.5966909164505263,0.17323912180986886,3.2347325232109165,3.810631016395335,0.17367458915187806,25,5.399122778965486,,0,47.0,3.8712010109078907
3131_FNTA_P1P2_ENSG00000168522,FNTA,ENSG00000168522,3620,80,10691,3.164802215335123,3.1504795520251467,0.2006501502802716,2.7977345282009565,3.3710086170627176,0.28895375416602764,25,4.2145425413003395,,0,81.0,4.406719247264253
3170_FOXL2_P1P2_ENSG00000183770,FOXL2,ENSG00000183770,1823,164,10691,2.330873209596019,2.309603236965559,0.21158494130285094,1.9767949363080322,2.627567657599818,0.33269949889464945,25,4.199420905990668,,1,2.0,1.0986122886681096
320_ANKLE2_P1P2_ENSG00000176915,ANKLE2,ENSG00000176915,5386,126,10691,3.0302936609110622,3.094500084018756,0.2135438618922311,2.7891415484506954,3.441864805469727,0.37063489560839624,25,4.605865793748835,,0,2.0,1.0986122886681096
3214_FTSJ3_P1P2_ENSG00000108592,FTSJ3,ENSG00000108592,6914,207,10691,2.122618324814068,1.9490846608394172,0.719655595111306,0.8385726331669284,2.9263192559383273,1.2987437796173764,25,4.0317862752307905,,0,2865.0,7.960672608388117
3229_FXN_P1P2_ENSG00000165060,FXN,ENSG00000165060,3878,174,10691,2.9399653842825577,2.89381308004439,0.1547463349204405,2.6176149775450206,3.083706307365343,0.2480295736893754,25,4.773077437874436,,0,16.0,2.833213344056216
3246_GAB2_P1P2_ENSG00000033327,GAB2,ENSG00000033327,4808,674,10691,1.0124788323157108,0.9224738546192387,0.7322849437270259,0.0,1.876719299832821,1.5291992341429326,25,4.1179920787651785,0.5442164975393757,39,5927.0,8.687442166975924
3253_GABPA_P1P2_ENSG00000154727,GABPA,ENSG00000154727,7997,110,10691,1.3872018850656325,1.2562421893509237,0.6069395295158075,0.01495937211974212,2.056720423443731,0.5702478371193884,25,2.7340228046440425,,0,7.0,2.0794415416798357
325_ANKRD11_P1P2_ENSG00000167522,ANKRD11,ENSG00000167522,6516,260,10691,3.245590113369877,3.2679480759891537,0.22966339053602,2.94748367568856,3.661869113410388,0.3213933139059564,25,5.57723748528449,,1,344.0,5.84354441703136
3260_GAK_P1P2_ENSG00000178950,GAK,ENSG00000178950,1964,167,10691,0.9079852112566218,0.8130873970687857,0.6688977914075332,0.0,2.056255845853782,1.166127858359888,25,2.598169050429179,,1,1.0,0.6931471805599453
3281_GAPDH_P1_ENSG00000111640,GAPDH,ENSG00000111640,4950,123,10691,4.60382842113282,4.604486012670796,0.04728708597353089,4.529982324247126,4.664921319235725,0.06181924963915186,25,6.357990082247548,,0,13.0,2.639057329615259
3282_GAPDH_P2_ENSG00000111640,GAPDH,ENSG00000111640,4950,60,10691,0.0,0.2223323191266015,0.39082074510226045,0.0,1.1088290247186834,0.2903528614001848,25,0.3297093626943556,,0,0.0,0.0
3284_GAR1_P1P2_ENSG00000109534,GAR1,ENSG00000109534,2157,146,10691,3.5773440926544136,3.5892518024053492,0.21489556273894372,3.2661660233731165,3.908473628454224,0.3025101346717407,25,5.33099640469659,,0,69.0,4.248495242049359
3285_GARS_P1P2_ENSG00000106105,GARS,ENSG00000106105,3195,256,10691,3.00165360920738,2.9200825591204027,0.38883815282253725,2.159509736751242,3.4291774897252614,0.3232327195824549,25,5.2798956980065945,1.933522183957205,4,129.0,4.867534450455582
3291_GATA1_P1P2_ENSG00000102145,GATA1,ENSG00000102145,8366,108,10691,3.3141682865491435,3.284909112146552,0.16534336482658282,3.0277742823736227,3.542644817320013,0.18305375317858452,25,4.75126580814407,,0,5996.0,8.69901462316851
32_ABCE1_P1P2_ENSG00000164163,ABCE1,ENSG00000164163,2205,249,10691,3.701697435159305,3.7104118782527813,0.21393503659734447,3.312355948950441,3.9683278315221364,0.26578245214945007,25,6.001328396340918,,1,2587.0,7.858640655620791
3308_GBF1_P1P2_ENSG00000107862,GBF1,ENSG00000107862,4366,161,10691,2.0352721433882097,1.9475035333816104,0.34898373799840204,1.3615080873421204,2.2816353096955955,0.39715548758441166,25,3.74627832235525,,0,1749.0,7.4673710669175595
3335_GEMIN4_P1P2_ENSG00000179409,GEMIN4,ENSG00000179409,6529,81,10691,1.9414087106845876,1.9635685509255536,0.07427056620113524,1.8499362182742591,2.078287446994301,0.10811097562504157,25,3.1166558691307906,,0,42.0,3.7612001156935624
3336_GEMIN5_P1P2_ENSG00000082516,GEMIN5,ENSG00000082516,2565,133,10691,3.241485507105794,3.209108788008213,0.12729311006868205,3.014571388084716,3.3705791793133235,0.1660018527552647,25,4.81913627650802,,0,792.0,6.675823221634848
3337_GEMIN6_P1P2_ENSG00000152147,GEMIN6,ENSG00000152147,997,84,10691,2.4978833296337,2.478646016185378,0.3313766997960159,1.8889590177037336,2.875813196060601,0.3424714386195853,25,3.643372834713899,,0,3.0,1.3862943611198906
3338_GEMIN7_P1P2_ENSG00000142252,GEMIN7,ENSG00000142252,7583,136,10691,2.705332422569491,2.6990180251779172,0.18350776919380932,2.337007404754633,2.983487833990511,0.14238055195458266,25,4.352908142883334,,0,5.0,1.791759469228055
3339_GEMIN8_P1P2_ENSG00000046647,GEMIN8,ENSG00000046647,8316,86,10691,1.522172864229763,1.3835832155394263,0.33675954035596767,0.7988640435746902,1.6984588694242415,0.47265344944362986,25,2.584496368173875,,0,1.0,0.6931471805599453
3342_GFER_P1P2_ENSG00000127554,GFER,ENSG00000127554,6158,222,10691,2.7145148790571896,2.667144115965009,0.36040030674829127,1.9171877842090228,3.1173564216469547,0.45527568010047137,25,4.877336074795409,,1,332.0,5.808142489980444
3346_GFM1_P1P2_ENSG00000168827,GFM1,ENSG00000168827,1864,240,10691,3.280915304847934,3.279378936636532,0.10510266273604188,3.1163713414145016,3.4329660505244655,0.1746273401438323,25,5.482111162407695,,1,524.0,6.263398262591624
3358_GGPS1_P1P2_ENSG00000152904,GGPS1,ENSG00000152904,857,167,10691,2.540962580177843,2.4768746463425826,0.30257380498898273,1.9707467040332116,2.8255216919053754,0.413458121856336,25,4.3477019497267655,,0,2.0,1.0986122886681096
3369_GINS1_P1P2_ENSG00000101003,GINS1,ENSG00000101003,7816,186,10691,2.1240330581516447,1.9784676301226505,0.3338038379344526,1.3786409398354085,2.3031982190020166,0.46898434932901667,25,3.9400346560626835,,0,2261.0,7.724004656676065
