construct,target_symbol,target_ensg,target_col,n_perturbed_pool,n_nt_pool,y_primary,y_mean,y_std,y_p5,y_p95,y_iqr,n_valid_draws,y_pooled,y_gemgroup,n_eligible_gemgroups,stored_ad,stored_ad_log1p
3358_GGPS1_P1P2_ENSG00000152904,GGPS1,ENSG00000152904,847,57,11485,1.4556932238587317,1.3482562670997456,0.5455516078297249,0.40923638834468473,1.9703428645667989,0.821144213399658,25,2.1071965021056154,,0,1157.0,7.05444965813294
3369_GINS1_P1P2_ENSG00000101003,GINS1,ENSG00000101003,8040,44,11485,1.1271302939332382,1.250045795116034,0.2646282675488171,0.9937236652864306,1.7058985481327011,0.45216239229295185,25,1.8617813344697052,,0,1167.0,7.0630481633881725
3370_GINS2_P1P2_ENSG00000131153,GINS2,ENSG00000131153,6787,59,11485,3.1097242239989904,3.1135587524261283,0.10439282191298493,2.930735285002332,3.263045959891034,0.14167838129613175,25,3.9096394273169586,,0,1375.0,7.226936018493289
3372_GINS4_P1P2_ENSG00000147536,GINS4,ENSG00000147536,3736,81,11485,1.9385196115548335,1.9340815643629758,0.261132256376256,1.5444970363882498,2.296022454020093,0.45489396784353264,25,3.147002869240109,,0,2447.0,7.803026643632217
3377_GIT2_P1P2_ENSG00000139436,GIT2,ENSG00000139436,5568,52,11485,1.6172366148249724,1.43253803189373,0.48324641276292507,0.5649671157075977,1.9612349352401546,0.4880847481806676,25,2.0604721713399337,,0,150.0,5.017279836814924
3385_GLB1_P1P2_ENSG00000170266,GLB1,ENSG00000170266,1562,45,11485,1.6967298787794265,1.6649319465181935,0.36275736961524013,1.0490889352325488,2.1697437722701736,0.3091969589576429,25,2.320390347494726,,0,25.0,3.258096538021482
3388_GLE1_P1P2_ENSG00000119392,GLE1,ENSG00000119392,4213,83,11485,1.50849453353694,1.4099502513707642,0.4119525913829742,0.6638713863968924,1.8683958700776087,0.4992248915123789,25,2.618623970345782,,0,1542.0,7.341483852363161
3394_GLI4_P1P2_ENSG00000250571,GLI4,ENSG00000250571,3915,62,11485,1.353359825042607,1.127899841699143,0.40428288068425844,0.4442015486488668,1.531097520405379,0.6637586418431833,25,2.0938738816759153,,0,1.0,0.6931471805599453
339_ANKRD39_P1P2_ENSG00000213337,ANKRD39,ENSG00000213337,1144,41,11485,2.211412886387893,2.241515900057136,0.13190673135588796,2.0822529000844554,2.435971531910926,0.23521062008062765,25,2.654277973941271,,0,24.0,3.2188758248682006
33_ABCF1_P1_ENSG00000204574,ABCF1,ENSG00000204574,2866,66,11485,3.4524995952337414,3.421467682973011,0.15630913302004773,3.1709753803499607,3.6104262073983473,0.22102719129422432,25,4.335360992633121,,0,1635.0,7.400009517162692
3403_GLRX3_P1P2_ENSG00000108010,GLRX3,ENSG00000108010,4664,83,11485,4.317519584156116,4.30719669785947,0.06906392828361403,4.20550898157643,4.398335249563369,0.11168378479561358,25,5.477275754549611,,0,118.0,4.77912349311153
3404_GLRX5_P1P2_ENSG00000182512,GLRX5,ENSG00000182512,6096,257,11485,3.8867568299419464,3.882050459551995,0.13359329630924283,3.65926353127307,4.06351857020384,0.20111386296289213,25,6.185357965237393,,2,18.0,2.9444389791664403
3424_GMPPB_P1P2_ENSG00000173540,GMPPB,ENSG00000173540,1643,101,11485,2.366056214487568,2.300442195811351,0.15380043014598008,2.0645282783904735,2.4860303081561637,0.246379927608261,25,3.6890306731294475,,0,6.0,1.9459101490553132
3445_GNL2_P1P2_ENSG00000134697,GNL2,ENSG00000134697,228,57,11485,2.360393513479073,2.370501383537533,0.2920723762123655,1.9336806853235766,2.88852735189916,0.43800246566155243,25,3.1080198436081017,,0,1381.0,7.231287004327616
3447_GNL3_P1P2_ENSG00000163938,GNL3,ENSG00000163938,1678,46,11485,3.0905240132964806,3.0680067440578846,0.2640402308477451,2.5996248384964353,3.4532099536010157,0.32196103839240875,25,3.619927990778193,,0,1143.0,7.042286171939743
3451_GNPNAT1_P1P2_ENSG00000100522,GNPNAT1,ENSG00000100522,5960,189,11485,3.2244199646580114,3.241749640598066,0.07352386268634009,3.15939442764938,3.339443621542445,0.10019590242537069,25,5.231952931077364,,1,7.0,2.0794415416798357
3471_GOLT1B_P1P2_ENSG00000111711,GOLT1B,ENSG00000111711,5262,148,11485,3.1309894601035198,3.1123780069435303,0.1752432810751435,2.8686127430399786,3.345665844849906,0.26477376679587694,25,4.858036963375219,,0,1229.0,7.114769448366463
3472_GON4L_P2_ENSG00000116580,GON4L,ENSG00000116580,597,53,11485,0.0,0.29120419865700536,0.48303506755646286,0.0,1.229253893860827,0.7097417390123587,25,0.5064461086054819,,0,2.0,1.0986122886681096
3473_GON4L_P1_ENSG00000116580,GON4L,ENSG00000116580,597,69,11485,2.3619958283477995,2.4032243103389006,0.22999434694526674,2.005396826940861,2.698897370461971,0.33529081609615385,25,3.3564452907468776,,0,642.0,6.466144724237619
348_ANKS6_P1P2_ENSG00000165138,ANKS6,ENSG00000165138,4112,264,11485,1.9095412042219413,1.8609076853054214,0.1614561239964031,1.529047787494828,2.0235526647367776,0.10674846772537272,25,4.23105800278357,,1,18.0,2.9444389791664403
34_ABCF1_P2_ENSG00000204574,ABCF1,ENSG00000204574,2866,91,11485,0.0,0.1907303010029109,0.39551705038133367,0.0,1.0395740193762302,0.0,25,0.0,,0,0.0,0.0
3501_GPKOW_P1P2_ENSG00000068394,GPKOW,ENSG00000068394,8557,42,11485,1.345539574144868,1.4282489098171516,0.28928377375950587,1.0624033588927055,1.883281649272767,0.5121855870997911,25,1.933651882281024,,0,2755.0,7.9215356321335495
3503_GPN2_P1P2_ENSG00000142751,GPN2,ENSG00000142751,147,38,11485,1.5529762907269211,1.5731683096717233,0.28739135072753635,1.1181532335234423,1.9846609685386882,0.48023411988069564,25,1.9528246007796413,,0,825.0,6.716594773520978
3504_GPN3_P1P2_ENSG00000111231,GPN3,ENSG00000111231,5575,36,11485,2.7457963954562175,2.7478347256050624,0.127258821525413,2.5706502786541425,2.9402962443378056,0.22278449522171018,25,3.0494940027846456,,0,622.0,6.434546518787453
3517_GPS1_P1P2_ENSG00000169727,GPS1,ENSG00000169727,7310,242,11485,2.996776802873265,2.95775297390787,0.20285298176359426,2.614064086050379,3.210314954706073,0.3170663997186236,25,5.198239537974295,,1,3202.0,8.071843149609158
3518_GPS2_P1P2_ENSG00000132522,GPS2,ENSG00000132522,6887,127,11485,3.0108328683587984,2.997243373307612,0.16527790371788897,2.717136371110159,3.236032475617728,0.14993215374836533,25,4.573716689610943,,0,92.0,4.532599493153256
3530_GRB2_P2_ENSG00000177885,GRB2,ENSG00000177885,7243,113,11485,1.744066616599814,1.6050779950113934,0.6756291557405764,0.4803118397733496,2.4440928505521486,0.7424154112012051,25,3.0757670118959357,,0,7.0,2.0794415416798357
3531_GRB2_P1_ENSG00000177885,GRB2,ENSG00000177885,7243,73,11485,1.9385230063919408,1.94650846930232,0.48500273344086703,1.0472503378003974,2.518197850395987,0.6897609114288454,25,3.013498637716994,,0,691.0,6.539585955617669
3541_GRPEL1_P1P2_ENSG00000109519,GRPEL1,ENSG00000109519,2045,101,11485,2.9028995753044256,2.900326186864681,0.2248707513908563,2.5817442107588575,3.2831318392745596,0.2110345703954386,25,4.313687171885742,,0,1925.0,7.563200592358071
3543_GRSF1_P1P2_ENSG00000132463,GRSF1,ENSG00000132463,2132,133,11485,3.442069042890449,3.4287312155248073,0.16068653085556872,3.1645733960731457,3.645041015897436,0.17662902314645823,25,5.062675923822067,,0,111.0,4.718498871295094
3545_GRWD1_P1P2_ENSG00000105447,GRWD1,ENSG00000105447,7871,71,11485,2.678106217391342,2.680291756028247,0.14430905582892609,2.4761611713385836,2.875495270254732,0.2318061267097069,25,3.695685513441648,,0,1241.0,7.124478262493424
3551_GSK3B_P1P2_ENSG00000082701,GSK3B,ENSG00000082701,1782,95,11485,2.1229629725656394,1.942696949841484,0.6061546998232585,1.056542745894467,2.5423027807838467,0.6349770332631208,25,3.4439452516481155,,0,621.0,6.432940092739179
3554_GSPT1_P1P2_ENSG00000103342,GSPT1,ENSG00000103342,6537,50,11485,4.106003295388984,4.087081898365707,0.08185867284211998,3.9105918092491487,4.176318091619375,0.08318700272902824,25,4.771226447585294,,0,1465.0,7.290292882446597
3566_GTF2A1_P1P2_ENSG00000165417,GTF2A1,ENSG00000165417,6066,40,11485,2.024180928551637,2.0497488384959626,0.3009341098969979,1.6897009116190262,2.54158763375688,0.3709931660063388,25,2.4127501684159123,,0,233.0,5.455321115357702
3567_GTF2A2_P1P2_ENSG00000140307,GTF2A2,ENSG00000140307,6272,63,11485,4.122147811402686,4.132443121429267,0.07770542903942533,4.019372636071893,4.273204320286871,0.07285664783932244,25,5.046436447551857,,0,332.0,5.808142489980444
3569_GTF2E1_P1P2_ENSG00000153767,GTF2E1,ENSG00000153767,1787,47,11485,0.7153914214611723,0.7757771069239857,0.4448467819984001,0.1616560503956792,1.3530493521371474,0.8151471753858899,25,1.4255434567479353,,0,883.0,6.784457062637643
3570_GTF2E2_P1P2_ENSG00000197265,GTF2E2,ENSG00000197265,3709,280,11485,2.4566803855125854,2.3223389597823374,0.430181849610823,1.6143300124494864,2.7268223802280365,0.28834668866266666,25,4.740526085336896,1.835740220044803,3,5270.0,8.569975376855206
3571_GTF2F1_P1P2_ENSG00000125651,GTF2F1,ENSG00000125651,7552,39,11485,2.8176783147289126,2.828481346136881,0.13857102909624863,2.6142025362985026,3.047395982113552,0.21404177474490638,25,3.1967168208795584,,0,29.0,3.4011973816621555
3572_GTF2F2_P1P2_ENSG00000188342,GTF2F2,ENSG00000188342,5754,64,11485,2.9533457156163747,2.9925194717458816,0.18526636895174203,2.705240982423959,3.2722519513563584,0.1818400721899307,25,3.900730806870757,,0,1559.0,7.352441100243583
"3575_GTF2H2_ENST00000274400.5,ENST00000330280.7_ENSG00000145736",GTF2H2,ENSG00000145736,2463,49,11485,1.7694407067563085,1.7716924873710074,0.29036090892007244,1.3588143175999783,2.237963363289454,0.33709900035466855,25,2.396783433052893,,0,801.0,6.687108607866515
3576_GTF2H3_P1P2_ENSG00000111358,GTF2H3,ENSG00000111358,5657,67,11485,2.8156909616728845,2.794783107769565,0.1239527783421122,2.5981607950192287,2.9655106258234385,0.18728779591211753,25,3.7303618143876838,,0,763.0,6.638567789166521
3577_GTF2H4_P1P2_ENSG00000213780,GTF2H4,ENSG00000213780,2878,57,11485,1.555300494241925,1.3889123281916094,0.3282101724786653,0.9514546970270332,1.7656939498698583,0.5920382831781845,25,2.226743938275752,,0,1265.0,7.143617602704121
3583_GTF3A_P1P2_ENSG00000122034,GTF3A,ENSG00000122034,5714,37,11485,4.092520353051369,4.082758755867926,0.06539660224553759,3.9680710294546113,4.16519412385444,0.10478853797019294,25,4.441429242677088,,0,1619.0,7.3901814282264295
3584_GTF3C1_P1P2_ENSG00000077235,GTF3C1,ENSG00000077235,6585,66,11485,2.931922017140275,2.943293939457541,0.07134128594204384,2.836965306293771,3.0549042539301334,0.07258094444977603,25,3.848118479408774,,0,2070.0,7.635786861395585
3585_GTF3C2_P1P2_ENSG00000115207,GTF3C2,ENSG00000115207,944,80,11485,1.6831407081373482,1.6347866232607762,0.4752553555948459,0.8975389523777467,2.1732723979783573,0.5316207893077622,25,2.8318742805557213,,0,1469.0,7.293017679772782
3586_GTF3C3_P1P2_ENSG00000119041,GTF3C3,ENSG00000119041,1335,71,11485,2.006625163009638,1.9837890351259135,0.27725719513498415,1.5565278494593338,2.3020456774304083,0.5429078004588641,25,2.999391507672621,,0,768.0,6.645090969505644
3587_GTF3C4_P1P2_ENSG00000125484,GTF3C4,ENSG00000125484,4250,942,11485,1.8674567221209388,1.6408426022600495,0.5726865949958042,0.6407199604727669,2.2583924549085372,0.9033379210526766,25,5.276179155603074,1.115230867097941,55,2305.0,7.743269700829004
3588_GTF3C5_P1P2_ENSG00000148308,GTF3C5,ENSG00000148308,4253,108,11485,2.1505266436238126,2.1486039773631656,0.266201096252775,1.7545721527242506,2.4891592482797353,0.4855324871197846,25,3.4518718047796946,,0,326.0,5.7899601708972535
3589_GTF3C6_P1P2_ENSG00000155115,GTF3C6,ENSG00000155115,3095,138,11485,4.10321857279305,4.096551174394221,0.07258185040703255,3.9832151025554827,4.190776850492975,0.12102577124856939,25,5.768669439952909,,0,151.0,5.0238805208462765
3594_GTPBP4_P1P2_ENSG00000107937,GTPBP4,ENSG00000107937,4307,56,11485,3.1409680317103907,3.0886455022568886,0.21910517698234952,2.6992967801761796,3.359646224466902,0.31402748188545226,25,3.7804050641160654,,0,366.0,5.905361848054571
3599_GUCD1_P1P2_ENSG00000138867,GUCD1,ENSG00000138867,8318,58,11485,1.5485048355250184,1.5021862176529746,0.40859896407450325,0.7200529820985493,1.9173789226030504,0.4748939690930154,25,2.384436104111039,,0,1930.0,7.565793282428515
3601_GUK1_P1P2_ENSG00000143774,GUK1,ENSG00000143774,821,138,11485,4.566089297738552,4.558601116104397,0.07058142691749313,4.436257620782153,4.636479183947371,0.10415463599444674,25,6.307443936150665,,0,17.0,2.8903717578961645
3605_GYG1_P1P2_ENSG00000163754,GYG1,ENSG00000163754,1875,294,11485,2.739481171828411,2.7185663441522006,0.17808311421353695,2.4786658567777637,2.991300166005181,0.22974305297294428,25,5.169492849546289,2.0693031677897653,3,687.0,6.5337888379333435
3614_H2AFX_P1P2_ENSG00000188486,H2AFX,ENSG00000188486,5145,109,11485,3.4190004174235233,3.415809666432034,0.10398092300351222,3.22034606051215,3.549440290612432,0.1419596519891,25,4.876126987347707,,0,1.0,0.6931471805599453
3616_H2AFZ_P1P2_ENSG00000164032,H2AFZ,ENSG00000164032,2196,274,11485,4.5571218696168,4.554575199763011,0.06799892006851875,4.463464778583824,4.640793578017746,0.08941885648087133,25,6.91600587757259,,2,721.0,6.582025138892826
3617_H3F3A_P1P2_ENSG00000163041,H3F3A,ENSG00000163041,810,137,11485,4.65823816332209,4.644456468576822,0.07363297671948288,4.545021516305985,4.73917593894262,0.09858510108087337,25,6.4744251466333935,,0,2.0,1.0986122886681096
3632_HARS_P1P2_ENSG00000170445,HARS,ENSG00000170445,2648,87,11485,3.2930927802705887,3.257126571862,0.1499472053261898,2.9695734975385184,3.428189358606915,0.18108018791506675,25,4.408813393769446,,0,2814.0,7.942717540573791
3634_HAUS1_P1P2_ENSG00000152240,HAUS1,ENSG00000152240,7398,49,11485,2.8615834098024724,2.898697657941546,0.12780060681947575,2.731270985479836,3.085968258370271,0.20876451956834785,25,3.53694874326987,,0,631.0,6.448889394146858
3636_HAUS3_P1P2_ENSG00000214367,HAUS3,ENSG00000214367,2019,40,11485,0.42352448545634075,0.5234949818024368,0.5135119797474481,0.0,1.3323975869384823,0.974165317606802,25,0.7451324201867121,,0,512.0,6.240275845170769
3637_HAUS4_P1P2_ENSG00000092036,HAUS4,ENSG00000092036,5872,155,11485,2.4218205748849546,2.3722410591947427,0.20069282065901056,1.9876161419601128,2.540521166655929,0.20322195953567013,25,4.102890236079934,,0,2317.0,7.748460023899697
3639_HAUS6_P1P2_ENSG00000147874,HAUS6,ENSG00000147874,3976,62,11485,3.0723812354771405,3.0593843988158858,0.09478664517817804,2.8981209467720475,3.1871248517338984,0.14536658979689232,25,3.9038208798704614,,0,615.0,6.423246963533519
3642_HAUS8_P1P2_ENSG00000131351,HAUS8,ENSG00000131351,7677,172,11485,1.6188245145872795,1.4401122842409009,0.3479904114270701,0.9251739499705866,1.8068734297133096,0.5780546379483724,25,3.393847842374625,,0,1363.0,7.218176838403408
3654_HBS1L_P1P2_ENSG00000112339,HBS1L,ENSG00000112339,3144,49,11485,2.9272903416862794,2.9596157691627827,0.18146608782313076,2.651714425764578,3.1953717159945088,0.3101220544938035,25,3.586007800378651,,0,296.0,5.6937321388027
3664_HDAC3_P1P2_ENSG00000171720,HDAC3,ENSG00000171720,2653,59,11485,2.7324638973070847,2.710587217733788,0.1335849796720584,2.4968259662482173,2.869692339324086,0.20131507547899785,25,3.4963112533910548,,0,431.0,6.068425588244111
3667_HDAC7_P1P2_ENSG00000061273,HDAC7,ENSG00000061273,5317,95,11485,1.9076931984866994,1.7873339640788524,0.5744701416169985,0.8201205670429181,2.4685799343998163,0.6306306165280877,25,3.1043296210756357,,0,1980.0,7.591357046698551
3683_HECTD1_P1P2_ENSG00000092148,HECTD1,ENSG00000092148,5904,86,11485,3.605709941322031,3.584987190602986,0.10878838224889961,3.3599693118524767,3.7465485982346767,0.11478348943542915,25,4.7390708736575435,,0,23.0,3.1780538303479458
3693_HERC1_P1P2_ENSG00000103657,HERC1,ENSG00000103657,6284,91,11485,2.1708228005443195,2.151687798403647,0.15989179021217562,1.8716606311188901,2.3303360321782995,0.2746514032420899,25,3.3822348014802404,,0,715.0,6.573680166960646
3710_HEXIM1_P1P2_ENSG00000186834,HEXIM1,ENSG00000186834,7111,50,11485,1.8744553665539612,1.851368447973404,0.2336710094899452,1.528242589030351,2.2457985769258437,0.36409659512949766,25,2.5640959961166367,,0,54.0,4.007333185232471
3716_HGS_P1P2_ENSG00000185359,HGS,ENSG00000185359,7292,46,11485,2.8971567749253,2.8404048428496806,0.1445423808770236,2.6122197189903305,3.0582940264580265,0.20293913836439836,25,3.3944373148730023,,0,675.0,6.516193076042964
3736_HIPK1_P1P2_ENSG00000163349,HIPK1,ENSG00000163349,482,70,11485,1.8768341557456096,1.7799840020239133,0.21727093686040191,1.4820049333359435,2.030894708808344,0.3926711107403318,25,2.791851789376967,,0,690.0,6.53813982376767
3740_HIRA_P2_ENSG00000100084,HIRA,ENSG00000100084,8285,107,11485,0.7950828657535762,0.9194850440255788,0.4935708174301745,0.3176884933161625,1.6104328439303919,0.8916690205581244,25,2.5691316474209582,,0,858.0,6.755768921984256
3741_HIRA_P1_ENSG00000100084,HIRA,ENSG00000100084,8285,137,11485,0.0,0.3037845101163946,0.5201881180947121,0.0,1.4840146292774585,0.4930913569577253,25,0.035329746615217116,,0,540.0,6.293419278846481
376_AP2M1_P2_ENSG00000161203,AP2M1,ENSG00000161203,1950,84,11485,3.9220644938160345,3.9058793373168914,0.1238431583928882,3.6551469931890113,4.073124204416936,0.13682216349777754,25,5.140290032872263,,0,1.0,0.6931471805599453
377_AP2M1_P1_ENSG00000161203,AP2M1,ENSG00000161203,1950,140,11485,4.571505374195919,4.569375549095172,0.06996615390527883,4.469138494096326,4.6786282259328305,0.09685303861063144,25,6.345617276577226,,0,166.0,5.117993812416755
378_AP2S1_P1P2_ENSG00000042753,AP2S1,ENSG00000042753,7858,67,11485,4.713979110978904,4.704441139526532,0.040223800077715484,4.640959974614152,4.757592997642214,0.06350432073953627,25,5.910146105662705,,0,46.0,3.8501476017100584
3802_HJURP_P1P2_ENSG00000123485,HJURP,ENSG00000123485,1454,120,11485,2.2498077411756316,2.2028902730581605,0.2815696876710177,1.6321603055647314,2.544549614378692,0.3526834505968761,25,3.779802644452876,,0,823.0,6.714170529909472
3809_HLA-C_P1P2_ENSG00000204525,HLA-C,ENSG00000204525,2881,67,11485,4.078198727325859,4.068300058920586,0.07582527693316393,3.940156527071876,4.19796476146121,0.07975753694426135,25,5.055677009953171,,0,1.0,0.6931471805599453
3825_HMGA1_P1P2_ENSG00000137309,HMGA1,ENSG00000137309,2930,71,11485,4.659625316094214,4.6427307132357525,0.07755066538095814,4.507623165631306,4.737976640299763,0.11324796621278033,25,5.9514733174637575,,0,218.0,5.389071729816501
3827_HMGB1_P1_ENSG00000189403,HMGB1,ENSG00000189403,5721,57,11485,1.3220871929511038,1.2492124479010367,0.4772761279228634,0.46394853907526845,1.8368076575756487,0.5769403129371173,25,2.07376777969383,,0,0.0,0.0
3828_HMGB1_P2_ENSG00000189403,HMGB1,ENSG00000189403,5721,76,11485,1.7618648579312512,1.816475882889231,0.7803887847477838,0.37289683605987867,2.7876048385090777,1.1281574462320527,25,2.868707498067252,,0,617.0,6.42648845745769
3830_HMGB3_P1P2_ENSG00000029993,HMGB3,ENSG00000029993,8699,93,11485,3.5249611152279225,3.524768847808748,0.08725747782185621,3.390044950499057,3.625513781206441,0.12943157159061558,25,4.785450773707858,,0,891.0,6.79346613258001
3832_HMGCR_P1P2_ENSG00000113161,HMGCR,ENSG00000113161,2480,45,11485,1.8517149567222129,1.8635048135604988,0.0964760315584123,1.7268322194699997,1.9846657352923058,0.1415770597678081,25,2.3829058200062843,,0,19.0,2.995732273553991
3833_HMGCS1_P1P2_ENSG00000112972,HMGCS1,ENSG00000112972,2407,259,11485,1.0736699893371249,1.0930514236005473,0.12060580291670844,0.8793539236714214,1.3081768674227017,0.06607747138334163,25,3.4419722653894724,,1,1144.0,7.0431599159883405
3835_HMGN2_P1P2_ENSG00000198830,HMGN2,ENSG00000198830,144,47,11485,4.510460733343941,4.529033053741055,0.052245101648223394,4.470552547992791,4.605658228943545,0.07977832351051806,25,5.236450411256916,,0,2.0,1.0986122886681096
3857_HNRNPA1_P1P2_ENSG00000135486,HNRNPA1,ENSG00000135486,5382,134,11485,4.66010328599744,4.6574411741457284,0.02913279055946495,4.604252046772281,4.699116379132444,0.03917135187989729,25,6.459341524059659,,0,421.0,6.045005314036012
3861_HNRNPC_P1P2_ENSG00000092199,HNRNPC,ENSG00000092199,5859,51,11485,4.541980986858112,4.549696794835816,0.060924491817633444,4.480548193437739,4.634792113933168,0.06520480862732292,25,5.408669229097077,,0,1560.0,7.353081920515432
3866_HNRNPH1_P1P2_ENSG00000169045,HNRNPH1,ENSG00000169045,2759,174,11485,3.5213573120691875,3.469787275096822,0.2172972094419833,3.0821210860421293,3.759549832539276,0.3216760911394285,25,5.361736754455374,,0,648.0,6.47543271670409
3869_HNRNPK_P1P2_ENSG00000165119,HNRNPK,ENSG00000165119,4072,88,11485,3.8812095864532923,3.8862109422710858,0.21424717626333192,3.5516679659198824,4.173147400669579,0.268035918452727,25,5.235281602609394,,0,2362.0,7.767687277186908
3871_HNRNPL_P2_ENSG00000104824,HNRNPL,ENSG00000104824,7778,69,11485,0.0,0.31288662831972275,0.4698871133988955,0.0,1.21847306493825,0.5720005446031189,25,0.6356978768673788,,0,0.0,0.0
3872_HNRNPL_P1_ENSG00000104824,HNRNPL,ENSG00000104824,7778,43,11485,2.6146859633113286,2.613390496920133,0.15841005624630086,2.3833581012815426,2.91614118089682,0.1281215444593462,25,3.125105567274327,,0,1300.0,7.170888478512505
3873_HNRNPM_P1_ENSG00000099783,HNRNPM,ENSG00000099783,7576,30,11485,3.8878572379403704,3.873079823820796,0.07249733751795502,3.787721135427699,3.9705471192724433,0.09598228541437948,25,4.07180391902508,,0,42.0,3.7612001156935624
3874_HNRNPM_P2_ENSG00000099783,HNRNPM,ENSG00000099783,7576,78,11485,0.6506844549766835,0.8170045506603612,0.7157801820427653,0.0,1.9100880904533346,1.3614400293970008,25,1.9024014187499987,,0,0.0,0.0
3875_HNRNPR_P1P2_ENSG00000125944,HNRNPR,ENSG00000125944,118,53,11485,4.48128540081267,4.491900740947732,0.0532935019636894,4.402611366561958,4.577413677609793,0.07166666822237744,25,5.287598174902675,,0,463.0,6.139884552226255
3878_HNRNPU_P1P2_ENSG00000153187,HNRNPU,ENSG00000153187,865,82,11485,4.163216692602251,4.182875790054644,0.11456733853075049,4.043539870836909,4.361837250475748,0.11358776896586154,25,5.381384248649407,,0,761.0,6.635946555686647
3935_HPS5_P1P2_ENSG00000110756,HPS5,ENSG00000110756,4768,39,11485,2.203259581241286,2.2263061638731507,0.08059693222892798,2.108928943261457,2.3431139860266064,0.09412560636355849,25,2.582352096305312,,0,309.0,5.736572297479192
3946_HSCB_P1P2_ENSG00000100209,HSCB,ENSG00000100209,8329,237,11485,1.7831970820220153,1.797081503084178,0.3258785139181712,1.3277531470737594,2.248564236663943,0.2908554256836995,25,3.9858929471038724,,1,2226.0,7.708410667257367
3948_HSD17B10_P1P2_ENSG00000072506,HSD17B10,ENSG00000072506,8565,848,11485,3.295943686818698,3.264287090579737,0.13093988553936825,3.0387504190858396,3.4390928616543133,0.10870541830383651,25,6.710738508188547,2.6646466512738183,50,384.0,5.953243334287785
3950_HSD17B12_P1P2_ENSG00000149084,HSD17B12,ENSG00000149084,4812,335,11485,3.21120907440334,3.149944479462008,0.1641213947757069,2.8901534624643412,3.3470711763649783,0.2908372512348989,25,5.702953324084457,2.3792432829412706,3,9.0,2.302585092994046
3969_HSP90B1_P1P2_ENSG00000166598,HSP90B1,ENSG00000166598,5536,144,11485,4.639831447668236,4.639063505876318,0.06762157390821913,4.522307931777869,4.742314128229917,0.06554307153369354,25,6.517185994727714,,0,544.0,6.300785794663244
3971_HSPA14_P1P2_ENSG00000284024,HSPA14,ENSG00000284024,4340,105,11485,1.7820307486790647,1.628231136784171,0.28780863681490715,1.106330542633847,1.8601441191750898,0.238547585983383,25,3.0306853764435524,,0,582.0,6.368187186350492
3978_HSPA5_P1P2_ENSG00000044574,HSPA5,ENSG00000044574,4183,75,11485,4.405636081054584,4.390942651677346,0.13580014495253678,4.191023897981987,4.574915722575454,0.20184175891184442,25,5.544776179710102,,0,2839.0,7.951559331155252
3979_HSPA8_P1P2_ENSG00000109971,HSPA8,ENSG00000109971,5156,148,11485,0.9921488148020396,1.0868389230634192,0.6915033317332104,0.03748843970911913,2.185343057317385,1.0129929951779986,25,2.5243426797650126,,0,30.0,3.4339872044851463
3980_HSPA9_P1P2_ENSG00000113013,HSPA9,ENSG00000113013,2629,113,11485,3.93619343154643,3.9270432825559425,0.16959024019073451,3.6511312325633987,4.109056315793912,0.28979431965248503,25,5.449867575295633,,0,2627.0,7.873978379604501
3985_HSPD1_P1P2_ENSG00000144381,HSPD1,ENSG00000144381,1340,42,11485,4.015475428464855,3.96249329005514,0.19790804170598553,3.6481274415458507,4.242662275583682,0.3313445627060081,25,4.619456221902465,,0,365.0,5.902633333401366
3986_HSPE1_P1P2_ENSG00000115541,HSPE1,ENSG00000115541,1341,102,11485,4.602998334920549,4.605029340581458,0.049062941245485645,4.531231162142297,4.679184337823403,0.07312172031057962,25,6.051082583513022,,0,2031.0,7.616775808698373
3990_HTATSF1_P1P2_ENSG00000102241,HTATSF1,ENSG00000102241,8690,61,11485,3.180180326338774,3.1489494024506333,0.14690085133818384,2.960535170599755,3.3227615492922205,0.20349708702198654,25,3.988000742956379,,0,139.0,4.941642422609304
3993_HUS1_P1P2_ENSG00000136273,HUS1,ENSG00000136273,3356,230,11485,1.7069816311186272,1.7192480585229268,0.3117105383604737,1.0433233499318604,2.0825344221141546,0.40534279909200244,25,3.833244067301186,,0,110.0,4.709530201312334
3994_HUWE1_P1P2_ENSG00000086758,HUWE1,ENSG00000086758,8566,77,11485,3.3852801731950852,3.39454190283103,0.14060309125725795,3.2273717562409456,3.591869390224292,0.20686965257155032,25,4.450593827116033,,0,1423.0,7.261225091971921
39_ABHD11_P1P2_ENSG00000106077,ABHD11,ENSG00000106077,3393,56,11485,2.2535496927491625,2.2643797741073,0.07855452951215333,2.161574723919159,2.4060817007579254,0.1106676671021205,25,3.0275021420289407,,0,50.0,3.9318256327243257
4000_HYOU1_P1P2_ENSG00000149428,HYOU1,ENSG00000149428,5142,65,11485,2.849984383176035,2.8675806084980833,0.12173750677855744,2.689812756137533,3.0280724011671305,0.20793358238793136,25,3.7942551085155305,,0,1102.0,7.005789019253503
4003_IARS2_P1P2_ENSG00000067704,IARS2,ENSG00000067704,789,86,11485,3.390380652075383,3.3853462618682384,0.10433133065216693,3.2261823425114913,3.52786679860718,0.17689877998660863,25,4.562530075642902,,0,1043.0,6.950814768442584
4004_IARS_P1P2_ENSG00000196305,IARS,ENSG00000196305,4087,36,11485,3.5762344942725983,3.582838828178024,0.11935199716013985,3.40909720736383,3.7602759456860553,0.16868002909866586,25,3.8698914921816954,,0,1560.0,7.353081920515432
